Package,Test,Type,Status,Expected,Actual,Timestamp,Message
"github.com/FITHSCS/backend/business/domain/gpstrackingbus","Test_GPSTracking/softDelete-admin","test_completion","passed","","","2025-07-06T21:12:26.853318125Z","Test Test_GPSTracking/softDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/gpstrackingbus","Test_GPSTracking/hardDelete-user","test_completion","passed","","","2025-07-06T21:12:26.853326841Z","Test Test_GPSTracking/hardDelete-user passed"
"github.com/FITHSCS/backend/business/domain/gpstrackingbus","Test_GPSTracking/hardDelete-admin","test_completion","passed","","","2025-07-06T21:12:26.853334746Z","Test Test_GPSTracking/hardDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/gpstrackingbus","Test_GPSTracking","test_completion","passed","","","2025-07-06T21:12:26.853338182Z","Test Test_GPSTracking passed"
"github.com/FITHSCS/backend/business/domain/gpstrackingbus","Test_GPSTracking","test_completion","passed","","","2025-07-06T21:12:26.856411282Z","Test Test_GPSTracking passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/query-all","test_completion","passed","","","2025-07-06T21:12:28.31728942Z","Test Test_Signature/query-all passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/query-byid","test_completion","passed","","","2025-07-06T21:12:28.317308185Z","Test Test_Signature/query-byid passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/create-basic","test_completion","passed","","","2025-07-06T21:12:28.31731585Z","Test Test_Signature/create-basic passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/update-basic","test_completion","passed","","","2025-07-06T21:12:28.317322933Z","Test Test_Signature/update-basic passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/softDelete-user","test_completion","passed","","","2025-07-06T21:12:28.317332641Z","Test Test_Signature/softDelete-user passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/softDelete-admin","test_completion","passed","","","2025-07-06T21:12:28.317339504Z","Test Test_Signature/softDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/hardDelete-user","test_completion","passed","","","2025-07-06T21:12:28.317346276Z","Test Test_Signature/hardDelete-user passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature/hardDelete-admin","test_completion","passed","","","2025-07-06T21:12:28.317377164Z","Test Test_Signature/hardDelete-admin passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature","test_completion","passed","","","2025-07-06T21:12:28.31738032Z","Test Test_Signature passed"
"github.com/FITHSCS/backend/business/domain/signaturebus","Test_Signature","test_completion","passed","","","2025-07-06T21:12:28.31887097Z","Test Test_Signature passed"
"github.com/FITHSCS/backend/business/domain/vehiclebus","Test_Vehicle/query-all","test_completion","passed","","","2025-07-06T21:12:29.297324852Z","Test Test_Vehicle/query-all passed"
